estimator,timescale,J,time,F.a0,F.a1,RR,RD,SR
glm_gcomp,3mo,F1,720,0.1250495376186173,0.09439779992000577,0.754883238416324,-0.030651737698611542,1.0350325407168603
glm_gcomp,3mo,F1,1080,0.16834776983744312,0.12949119206924023,0.7691886396492044,-0.03885657776820289,1.046722147021247
glm_gcomp,3mo,F1,1440,0.20193397155832687,0.15806851515556147,0.7827732695778964,-0.0438654564027654,1.0549646957012044
glm_gcomp,3mo,F2,360,0.056628960114149585,0.041696059088020744,0.7363027504649934,-0.01493290102612884,1.01582929769387
glm_gcomp,3mo,F2,720,0.11295372228373408,0.08489901432847038,0.7516265299802013,-0.0280547079552637,1.0316271074689494
glm_gcomp,3mo,F2,1080,0.16846615931679898,0.1293503242943184,0.7678119143861787,-0.03911583502248059,1.04704058104279
glm_gcomp,3mo,F2,1440,0.22251845548324645,0.17466722648894095,0.7849561336816476,-0.047851228994305495,1.0615464499855718
glm_gcomp,3mo,F3,360,0.03654064077771202,0.037392337409314906,1.0233082018671764,8.516966316028871e-4,0.9991160014966377
glm_gcomp,3mo,F3,720,0.06698272337455063,0.0697767143094701,1.0417121131264875,0.0027939909349194714,0.9970054242242707
glm_gcomp,3mo,F3,1080,0.09210482207021438,0.09762048373044642,1.0598846133813415,0.005515661660232041,0.9939247814127519
glm_gcomp,3mo,F3,1440,0.11258364748582725,0.12133857349255371,1.0777637445778134,0.008754926006726463,0.9901343647974002
glm_gcomp,6mo,F1,360,0.06832544420222268,0.052593447949890355,0.7697490819705414,-0.015731996252332327,1.0168857206139554
glm_gcomp,6mo,F1,720,0.12196147518430277,0.09564357084918583,0.7842113315262341,-0.026317904335116937,1.0299735189189347
glm_gcomp,6mo,F1,1080,0.16381657730531715,0.13072403095612178,0.7979902468141651,-0.03309254634919537,1.039575702472732
glm_gcomp,6mo,F1,1440,0.19621067763096675,0.15913433510065136,0.8110380995674017,-0.03707634253031539,1.0461269408519127
glm_gcomp,6mo,F2,360,0.05772706767268638,0.04136979719748957,0.7166447017897591,-0.016357270475196806,1.017359376369643
glm_gcomp,6mo,F2,720,0.11417860112996336,0.0834981546032335,0.7312942510846847,-0.030680446526729868,1.0346350252611487
glm_gcomp,6mo,F2,1080,0.168969789938042,0.12616427550894924,0.7466676472475422,-0.04280551442909275,1.0515089751381017
glm_gcomp,6mo,F2,1440,0.22162258132336252,0.169061009729848,0.7628329600726761,-0.05256157159351452,1.0675271023186637
glm_gcomp,6mo,F3,360,0.03571019817501352,0.036683319045036314,1.0272505032106958,9.731208700227909e-4,0.9989908418940229
glm_gcomp,6mo,F3,720,0.06551250062361404,0.06847104838420542,1.045160049340644,0.0029585477605913874,0.9968340424429799
glm_gcomp,6mo,F3,1080,0.09019397530228143,0.09586238889880414,1.0628469205124316,0.005668413596522703,0.993769646009537
glm_gcomp,6mo,F3,1440,0.11043161552595133,0.11929424788806371,1.0802544843693758,0.008862632362112377,0.990037154515836
survtmle,1mo,F1,360,0.0773940070311204,0.04559273278343919,0.5890990082101085,-0.031801274247681206,1.034468965614831
survtmle,1mo,F1,720,0.11876359783533547,0.09031373969151982,0.7604496776591335,-0.02844985814381565,1.032284025119629
survtmle,1mo,F1,1080,0.16081432597983172,0.13855804852308673,0.8616026444090794,-0.022256277456744994,1.0265212790753744
survtmle,1mo,F1,1440,0.21433800351280646,0.1713991055998455,0.7996673608542061,-0.04293889791296096,1.0546531435973063
survtmle,1mo,F2,360,0.0439143443155765,0.043065236496978854,0.9806644541360835,-8.491078185976497e-4,1.0008881085220234
survtmle,1mo,F2,720,0.10211204867222898,0.09507116951918085,0.9310475184407596,-0.00704087915304813,1.007841601106949
survtmle,1mo,F2,1080,0.16459449629635048,0.13753603781557378,0.8356053264863834,-0.027058458480776704,1.032389610028683
survtmle,1mo,F2,1440,0.22406728312325153,0.16835266333176904,0.7513487064470906,-0.055714619791482484,1.0718034161721426
survtmle,1mo,F3,360,0.031640669880712895,0.031020511494480398,0.9803999602862224,-6.201583862324965e-4,1.0006404217597162
survtmle,1mo,F3,720,0.05100805795510245,0.09036932486215289,1.7716676243917466,0.03936126690705044,0.9585230757363078
survtmle,1mo,F3,1080,0.08424287840345497,0.10294520828437316,1.2220048772710403,0.01870232988091819,0.9795771941709694
survtmle,1mo,F3,1440,0.11488185847138449,0.12546776858634925,1.0921460555723999,0.010585910114964764,0.9880401162078966
survtmle,3mo,F1,360,0.07728915689987652,0.045138329166565426,0.5840189099881039,-0.03215082773331109,1.0348438819958923
survtmle,3mo,F1,720,0.11803222845504098,0.08962804202004097,0.7593522819420521,-0.028404186435000006,1.0322054698044623
survtmle,3mo,F1,1080,0.160077612952914,0.13752194367163076,0.8590954171217066,-0.022555669281283247,1.0268544684950978
survtmle,3mo,F1,1440,0.21402714309709406,0.17029276082221811,0.7956596455850662,-0.043734382274875944,1.0556436292815625
survtmle,3mo,F2,360,0.04367112262476891,0.04270524532663074,0.9778829294946872,-9.658772981381708e-4,1.0010099844530358
survtmle,3mo,F2,720,0.10157026481862144,0.09441944000965471,0.9295972613467507,-0.007150824808966727,1.0079592477062471
survtmle,3mo,F2,1080,0.16391942638135198,0.1366226435802562,0.8334743879740591,-0.027296782801095792,1.0326485074075484
survtmle,3mo,F2,1440,0.22317753751025723,0.16743625164726125,0.7502379205145854,-0.05574128586299598,1.0717555021315208
survtmle,3mo,F3,360,0.03147615789290447,0.03077267160417795,0.9776501855429723,-7.034862887265216e-4,1.0007263489633833
survtmle,3mo,F3,720,0.05073410079846184,0.09009909424842766,1.7759079757092942,0.039364993449965816,0.9585311202234514
survtmle,3mo,F3,1080,0.08382234513380028,0.10244276113335377,1.2221414345999375,0.018620415999553483,0.9796759767053335
survtmle,3mo,F3,1440,0.11454404128336743,0.12467066623291827,1.0884081339901293,0.010126624949550841,0.9885633781670765
survtmle,6mo,F1,360,0.07695721550030128,0.044592467401384804,0.5794449176920938,-0.03236474809891648,1.0350631071954683
survtmle,6mo,F1,720,0.11715072899009586,0.08875976326243043,0.7576543827562041,-0.028390965727665432,1.0321583385295074
survtmle,6mo,F1,1080,0.15898440852577608,0.13650946196675315,0.858634272584163,-0.022474946559022935,1.0267235789524738
survtmle,6mo,F1,1440,0.21293765854637398,0.1688095957521359,0.7927653422345311,-0.04412806279423809,1.0560667948014615
survtmle,6mo,F2,360,0.043382593834146124,0.04221789984759378,0.9731529656570322,-0.0011646939865523412,1.0012175128521028
survtmle,6mo,F2,720,0.10070920199524402,0.09340175410844638,0.9274401172681049,-0.007307447886797644,1.0081257896811693
survtmle,6mo,F2,1080,0.16310569683363563,0.1355408764606739,0.831000259904611,-0.027564820372961735,1.032937039084471
survtmle,6mo,F2,1440,0.22181229794796345,0.16676292977302398,0.751820035749984,-0.05504936817493947,1.0707404756330348
survtmle,6mo,F3,360,0.031451629581139486,0.03003356346458403,0.9549127935359565,-0.0014180661165554553,1.0014641149165757
survtmle,6mo,F3,720,0.05038008677896085,0.08872836527043952,1.761179286167749,0.03834827849147867,0.9596172342664929
survtmle,6mo,F3,1080,0.08363277904993925,0.10098633437048159,1.2074970545960226,0.017353555320542335,0.9810626625180343
survtmle,6mo,F3,1440,0.11467909114115182,0.12321031474068077,1.0743921451995844,0.008531223599528945,0.990363693532862
contmle,3mo,1,4,0.05423126094616441,0.053430562566994196,0.9852354829078183,-8.006983791702116e-4,1.0008466111704761
contmle,3mo,1,8,0.11706669983046487,0.09921831031958078,0.8475365792600971,-0.01784838951088409,1.0202148786408407
contmle,3mo,1,12,0.1697261846839042,0.14008347240578908,0.8253497989522282,-0.02964271227811513,1.0357023330512112
contmle,3mo,1,16,0.2259400631905222,0.1867925372392843,0.8267349074863847,-0.03914752595123791,1.0505742825453495
contmle,3mo,2,4,0.046610331015156437,0.04519737851415813,0.9696858513933563,-0.0014129525009983074,1.001482030429911
contmle,3mo,2,8,0.10937547522306844,0.08974160856412844,0.8204911419228375,-0.01963386665894,1.0220450550290623
contmle,3mo,2,12,0.167346409144236,0.13334408881613855,0.7968147598626342,-0.03400232032809747,1.0408360940269907
contmle,3mo,2,16,0.21234230356679015,0.16949574359370131,0.7982193879722517,-0.04284655997308884,1.0543974370683016
contmle,3mo,3,4,0.02664083220206721,0.025660180437903916,0.9631898974954994,-9.806517641632942e-4,1.0010074921946663
contmle,3mo,3,8,0.05239978081637785,0.047343276121005674,0.903501415147299,-0.005056504695372173,1.0053361160044143
contmle,3mo,3,12,0.09569952841860163,0.08597965208669082,0.898433393638108,-0.009719876331910807,1.0107485030002397
contmle,3mo,3,16,0.11765477403190243,0.10690213562961719,0.9086085669641452,-0.010752638402285242,1.0121864300795502
contmle,6mo,1,2,0.05423150132638175,0.053437400672761405,0.9853572068963903,-7.941006536203443e-4,1.0008396353385993
contmle,6mo,1,4,0.11706849234164855,0.09922194223329575,0.8475546259170225,-0.0178465501083528,1.0202128363905418
contmle,6mo,1,6,0.16972938167063592,0.1400843098656253,0.8253391869267656,-0.02964507180501061,1.0357053124012279
contmle,6mo,1,8,0.22594488418541486,0.1867902672075511,0.8267072205727274,-0.039154616977863765,1.0505837584144884
contmle,6mo,2,2,0.046592500690488675,0.04521752559180504,0.9704893474635002,-0.0013749750986836382,1.001442169376347
contmle,6mo,2,4,0.10935992354593121,0.08975914510197476,0.820768177149245,-0.019600778443956454,1.0220075190440494
contmle,6mo,2,6,0.16733306970440842,0.13335913715362516,0.7969682107021777,-0.033973932550783265,1.0408013472310265
contmle,6mo,2,8,0.2123307789228916,0.16950879434951027,0.7983241770665184,-0.04282198457338132,1.0543654410093921
contmle,6mo,3,2,0.02662325653649542,0.025679333277749614,0.9645451615788675,-9.439232587458053e-4,1.0009697409200338
contmle,6mo,3,4,0.052383261081556484,0.04736130196873318,0.9041304605873139,-0.005021959112823306,1.005299567754106
contmle,6mo,3,6,0.09568485567720439,0.08599572346339214,0.8987391249614378,-0.009689132213812249,1.010714331474641
contmle,6mo,3,8,0.11764107977789784,0.1069171819759578,0.9088422358738429,-0.010723897801940038,1.0121536684858818
contmle,cont,1,360,0.05415608288169684,0.05338631493571606,0.9857861221672488,-7.697679459807844e-4,1.0008138424660233
contmle,cont,1,720,0.11708370180126781,0.09922807617418768,0.8474969158612067,-0.017855625627080138,1.0202234636097531
contmle,cont,1,1080,0.1698929323993634,0.1401913653574252,0.8251747931919887,-0.029701567041938187,1.0357804049636494
contmle,cont,1,1440,0.2263278044932573,0.18706268019509772,0.8265121495519595,-0.039265124298159565,1.0507516290829626
contmle,cont,2,360,0.046586859615751,0.04521162509777757,0.9704802055919548,-0.001375234517973431,1.0014424329387985
contmle,cont,2,720,0.10936219168998366,0.08975717671181117,0.8207331558081047,-0.01960501497817249,1.0220123318314691
contmle,cont,2,1080,0.16733854338701265,0.1333620109263592,0.7969593150929123,-0.033976532460653464,1.0408047378569194
contmle,cont,2,1440,0.21232082142367942,0.16950991578407812,0.7983668989572459,-0.0428109056396013,1.0543506884579317
contmle,cont,3,360,0.02671639906224773,0.025788032714640082,0.9652510675018514,-9.283663476076474e-4,1.0009538497789476
contmle,cont,3,720,0.05247343874790159,0.04745590795778921,0.9043796078580225,-0.0050175307901123845,1.0052953985622124
contmle,cont,3,1080,0.09586892055965003,0.08613377417637767,0.8984535725817929,-0.009735146383272358,1.0107674059709333
contmle,cont,3,1440,0.11788208569132679,0.10707717418488864,0.90834136125882,-0.010804911506438142,1.012248829018404
cox_gcomp,3mo,1,4,0.06283349237755287,0.045377665560819964,0.7221891358219497,-0.017455826816732904,1.018626174404181
cox_gcomp,3mo,1,8,0.12434652509267366,0.09207830641142174,0.7404976242222862,-0.03226821868125192,1.036850443247161
cox_gcomp,3mo,1,12,0.17590215622102653,0.1337556281100107,0.7603978881415336,-0.042146528111015824,1.0511426263630896
cox_gcomp,3mo,1,16,0.23094277770139635,0.18138970196748253,0.7854313686397901,-0.04955307573391382,1.0644335353691976
cox_gcomp,3mo,2,4,0.054113033156427806,0.03802580846064144,0.7027107194438343,-0.016087224695786363,1.017007555088183
cox_gcomp,3mo,2,8,0.11556494870205519,0.08344597221223837,0.7220699108981163,-0.03211897648981682,1.0363158113675852
cox_gcomp,3mo,2,12,0.17232733227842523,0.12790335276831366,0.7422116449969945,-0.044423979510111566,1.0536733677969605
cox_gcomp,3mo,2,16,0.21638902092585383,0.16476140515500462,0.7614129610182971,-0.051627615770849206,1.0658842424998287
cox_gcomp,3mo,3,4,0.028530471441297733,0.023904876081580116,0.8378717516380718,-0.0046255953597176165,1.004761441531347
cox_gcomp,3mo,3,8,0.053759868256082304,0.04600727800298612,0.8557922386236676,-0.0077525902530961865,1.008193047402046
cox_gcomp,3mo,3,12,0.09617244841788428,0.08538877588592826,0.8878714984451755,-0.010783672531956015,1.0119311172945322
cox_gcomp,3mo,3,16,0.11767954750989912,0.1067135165689751,0.9068144705433918,-0.010966030940924021,1.012428626028078
cox_gcomp,6mo,1,2,0.06283349237755287,0.045377665560819964,0.7221891358219497,-0.017455826816732904,1.018626174404181
cox_gcomp,6mo,1,4,0.12434652509267366,0.09207830641142174,0.7404976242222862,-0.03226821868125192,1.036850443247161
cox_gcomp,6mo,1,6,0.17590215622102653,0.1337556281100107,0.7603978881415336,-0.042146528111015824,1.0511426263630896
cox_gcomp,6mo,1,8,0.23094277770139635,0.18138970196748253,0.7854313686397901,-0.04955307573391382,1.0644335353691976
cox_gcomp,6mo,2,2,0.054113033156427806,0.03802580846064144,0.7027107194438343,-0.016087224695786363,1.017007555088183
cox_gcomp,6mo,2,4,0.11556494870205519,0.08344597221223837,0.7220699108981163,-0.03211897648981682,1.0363158113675852
cox_gcomp,6mo,2,6,0.17232733227842523,0.12790335276831366,0.7422116449969945,-0.044423979510111566,1.0536733677969605
cox_gcomp,6mo,2,8,0.21638902092585383,0.16476140515500462,0.7614129610182971,-0.051627615770849206,1.0658842424998287
cox_gcomp,6mo,3,2,0.028530471441297733,0.023904876081580116,0.8378717516380718,-0.0046255953597176165,1.004761441531347
cox_gcomp,6mo,3,4,0.053759868256082304,0.04600727800298612,0.8557922386236676,-0.0077525902530961865,1.008193047402046
cox_gcomp,6mo,3,6,0.09617244841788428,0.08538877588592826,0.8878714984451755,-0.010783672531956015,1.0119311172945322
cox_gcomp,6mo,3,8,0.11767954750989912,0.1067135165689751,0.9068144705433918,-0.010966030940924021,1.012428626028078
cox_gcomp,cont,1,360,0.06286044942293592,0.04539405331446506,0.7221401331232308,-0.01746639610847086,1.0186379884380246
cox_gcomp,cont,1,720,0.12446106875350162,0.09215154479685814,0.7404045756618616,-0.03230952395664348,1.0369024412319903
cox_gcomp,cont,1,1080,0.17616010566896292,0.1339310182588889,0.7602800744827537,-0.04222908741007403,1.0512588522365311
cox_gcomp,cont,1,1440,0.23141258912241774,0.18173352643402763,0.785322557961141,-0.04967906268839012,1.064636841542416
cox_gcomp,cont,2,360,0.05411493152616251,0.03802714094491077,0.7027106913463633,-0.01608779058125174,1.0170081874822372
cox_gcomp,cont,2,720,0.11557066637412026,0.0834518665887182,0.7220851900132815,-0.032118799785402066,1.036315846347752
cox_gcomp,cont,2,1080,0.17233170926675515,0.12791527975588401,0.7422620033198987,-0.04441642951087113,1.0536645296287983
cox_gcomp,cont,2,1440,0.21637407802967004,0.16477296294727906,0.7615189603473885,-0.051601115082390986,1.065849168124309
cox_gcomp,cont,3,360,0.028567901720023544,0.023927864186201096,0.8375786370557906,-0.004640037533822448,1.0047764918845468
cox_gcomp,cont,3,720,0.05379804200216313,0.04601135571059583,0.8552607864194349,-0.007786686291567299,1.0082294125749263
cox_gcomp,cont,3,1080,0.09630792563712634,0.0854296312709482,0.8870467379064325,-0.01087829436617814,1.01203761178701
cox_gcomp,cont,3,1440,0.1178730505348539,0.1067730416762009,0.9058308170672918,-0.011100008858653004,1.0125832329069904
glm_gcomp,1mo,F1,360,0.06628554354407845,0.051672726601790814,0.7795474524159188,-0.014612816942287638,1.0156501988817366
glm_gcomp,1mo,F1,720,0.1235936108901959,0.09805221432307158,0.7933437142651651,-0.025541396567124314,1.0291433253847768
glm_gcomp,1mo,F1,1080,0.17270231813571799,0.1393889215614095,0.8071050989128636,-0.033313396574308485,1.040267726242431
glm_gcomp,1mo,F1,1440,0.21438919279555446,0.17595626596963732,0.8207329095055295,-0.038432926825917146,1.0489210770440884
glm_gcomp,1mo,F2,360,0.060067266346943454,0.04702097060800914,0.7828052359902644,-0.013046295738934316,1.0138800312743974
glm_gcomp,1mo,F2,720,0.11405976003001331,0.09084169673905539,0.7964394867668633,-0.02321806329095792,1.02620725670136
glm_gcomp,1mo,F2,1080,0.16216396719524573,0.13139519548173098,0.8102613530879577,-0.030768771713514748,1.0367240969698006
glm_gcomp,1mo,F2,1440,0.20462009039424564,0.16864638681960617,0.8241927099859637,-0.03597370357463947,1.0452283281739798
glm_gcomp,1mo,F3,360,0.03300288892902919,0.03089185127717311,0.9360347617932556,-0.002111037651856079,1.0021830857896958
glm_gcomp,1mo,F3,720,0.06168819833950624,0.05859211321259807,0.9498107383543835,-0.00309608512690817,1.0032996335774838
glm_gcomp,1mo,F3,1080,0.08644770487905881,0.08330256848842503,0.9636180463664841,-0.003145136390633782,1.0034427546265619
glm_gcomp,1mo,F3,1440,0.10765823444995268,0.10522281028577468,0.9773781896329523,-0.002435424164177996,1.0027292504488758
glm_gcomp,3mo,F1,360,0.06738740608116553,0.053752940875593076,0.7976704254033719,-0.013634465205572453,1.0146196451715073
glm_gcomp,3mo,F1,720,0.12408213214874746,0.1006283190891541,0.8109815438094072,-0.023453813059593362,1.026776269694245
glm_gcomp,3mo,F1,1080,0.17151835736877133,0.14132530873096552,0.823966080943222,-0.03019304863780581,1.0364438354263514
glm_gcomp,3mo,F1,1440,0.210976244704375,0.1764925540984857,0.8365517849926246,-0.03448369060588932,1.0437042489208317
glm_gcomp,3mo,F2,360,0.06033021946177444,0.04702270953257715,0.7794221528130028,-0.01330750992919729,1.014161900493996
glm_gcomp,3mo,F2,720,0.11392228312715642,0.0902915798904697,0.792571720053127,-0.02363070323668673,1.026668883312047
glm_gcomp,3mo,F2,1080,0.16125893306849823,0.12992553679016988,0.8056951284365821,-0.031333396278328346,1.0373576512629341
glm_gcomp,3mo,F2,1440,0.2028191867213848,0.16605533554587243,0.8187358318026622,-0.03676385117551237,1.0461173306772291
